episode,phase,step0_tool,reward,success,top_patterns
592,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.094|textblob.TextBlob:0.088
593,Linguistic Analysis,standard,-1.0,0,textblob.TextBlob:0.094|textblob.TextBlob:0.088|textblob.TextBlob:0.086
594,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.094|textblob.TextBlob:0.088
595,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.100|textblob.TextBlob:0.094
596,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.100|textblob.TextBlob:0.100
597,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.100|textblob.TextBlob:0.100
598,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.100|textblob.TextBlob:0.100
599,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.100|textblob.TextBlob:0.100
600,Linguistic Analysis,standard,-1.0,0,textblob.TextBlob:0.064|textblob.TextBlob:0.063|textblob.TextBlob:0.063
601,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.064|textblob.TextBlob:0.063
602,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.100|textblob.TextBlob:0.064
603,Linguistic Analysis,standard,1.0,1,textblob.TextBlob:0.100|textblob.TextBlob:0.100|textblob.TextBlob:0.100
604,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.076|textblob.TextBlob:0.070|textblob.TextBlob:0.070
605,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.084|textblob.TextBlob:0.069|textblob.TextBlob:0.063
606,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.096|textblob.TextBlob:0.071|textblob.TextBlob:0.060
607,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.102|textblob.TextBlob:0.075|textblob.TextBlob:0.064
608,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.102|textblob.TextBlob:0.077|textblob.TextBlob:0.071
609,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.101|textblob.TextBlob:0.080|textblob.TextBlob:0.078
610,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.095|textblob.TextBlob:0.088|textblob.TextBlob:0.082
611,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.099|textblob.TextBlob:0.089|textblob.TextBlob:0.088
612,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.111|textblob.TextBlob:0.092|textblob.TextBlob:0.085
613,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.126|textblob.TextBlob:0.096|textblob.TextBlob:0.090
614,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.144|textblob.TextBlob:0.101|textblob.TextBlob:0.094
615,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.159|textblob.TextBlob:0.107|textblob.TextBlob:0.094
616,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.178|textblob.TextBlob:0.110|textblob.TextBlob:0.092
617,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.195|textblob.TextBlob:0.111|textblob.TextBlob:0.089
618,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.202|textblob.TextBlob:0.113|textblob.TextBlob:0.090
619,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.210|textblob.TextBlob:0.113|textblob.TextBlob:0.098
620,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.216|textblob.TextBlob:0.116|textblob.TextBlob:0.101
621,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.219|textblob.TextBlob:0.112|textblob.TextBlob:0.105
622,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.217|textblob.TextBlob:0.112|textblob.TextBlob:0.108
623,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.206|textblob.TextBlob:0.120|textblob.TextBlob:0.104
624,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.188|textblob.TextBlob:0.130|textblob.TextBlob:0.099
625,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.168|textblob.TextBlob:0.140|textblob.TextBlob:0.093
626,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.148|textblob.TextBlob:0.147|textblob.TextBlob:0.086
627,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.151|textblob.TextBlob:0.128|textblob.TextBlob:0.078
628,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.154|textblob.TextBlob:0.108|textblob.TextBlob:0.090
629,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.153|textblob.TextBlob:0.101|textblob.TextBlob:0.089
630,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.146|textblob.TextBlob:0.113|textblob.TextBlob:0.072
631,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.132|textblob.TextBlob:0.125|textblob.TextBlob:0.071
632,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.135|textblob.TextBlob:0.115|textblob.TextBlob:0.079
633,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.139|textblob.TextBlob:0.098|textblob.TextBlob:0.085
634,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.141|textblob.TextBlob:0.092|textblob.TextBlob:0.088
635,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.137|textblob.TextBlob:0.099|textblob.TextBlob:0.092
636,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.129|textblob.TextBlob:0.106|textblob.TextBlob:0.096
637,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.120|textblob.TextBlob:0.109|textblob.TextBlob:0.099
638,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.111|textblob.TextBlob:0.108|textblob.TextBlob:0.101
639,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.106|textblob.TextBlob:0.101|textblob.TextBlob:0.100
640,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.102|textblob.TextBlob:0.101|textblob.TextBlob:0.100
641,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.105|textblob.TextBlob:0.099|textblob.TextBlob:0.098
642,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.115|textblob.TextBlob:0.111|textblob.TextBlob:0.093
643,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.133|textblob.TextBlob:0.114|textblob.TextBlob:0.087
644,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.153|textblob.TextBlob:0.112|textblob.TextBlob:0.087
645,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.173|textblob.TextBlob:0.108|textblob.TextBlob:0.100
646,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.190|textblob.TextBlob:0.113|textblob.TextBlob:0.103
647,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.211|textblob.TextBlob:0.123|textblob.TextBlob:0.097
648,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.229|textblob.TextBlob:0.132|textblob.TextBlob:0.089
649,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.248|textblob.TextBlob:0.140|textblob.TextBlob:0.080
650,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.264|textblob.TextBlob:0.149|textblob.TextBlob:0.072
651,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.279|textblob.TextBlob:0.153|textblob.TextBlob:0.073
652,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.292|textblob.TextBlob:0.156|textblob.TextBlob:0.090
653,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.300|textblob.TextBlob:0.157|textblob.TextBlob:0.112
654,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.305|textblob.TextBlob:0.157|textblob.TextBlob:0.137
655,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.305|textblob.TextBlob:0.169|textblob.TextBlob:0.154
656,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.300|textblob.TextBlob:0.205|textblob.TextBlob:0.151
657,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.291|textblob.TextBlob:0.241|textblob.TextBlob:0.144
658,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.282|textblob.TextBlob:0.278|textblob.TextBlob:0.135
659,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.318|textblob.TextBlob:0.270|textblob.TextBlob:0.124
660,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.364|textblob.TextBlob:0.254|textblob.TextBlob:0.112
661,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.402|textblob.TextBlob:0.239|textblob.TextBlob:0.111
662,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.440|textblob.TextBlob:0.223|textblob.TextBlob:0.116
663,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.484|textblob.TextBlob:0.204|textblob.TextBlob:0.118
664,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.537|textblob.TextBlob:0.181|textblob.TextBlob:0.115
665,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.597|textblob.TextBlob:0.154|textblob.TextBlob:0.109
666,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.665|textblob.TextBlob:0.125|textblob.TextBlob:0.097
667,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.736|textblob.TextBlob:0.094|textblob.TextBlob:0.083
668,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.807|textblob.TextBlob:0.066|textblob.TextBlob:0.065
669,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.868|textblob.TextBlob:0.047|textblob.TextBlob:0.042
670,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.915|textblob.TextBlob:0.032|textblob.TextBlob:0.025
671,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.948|textblob.TextBlob:0.021|textblob.TextBlob:0.014
672,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.969|textblob.TextBlob:0.013|textblob.TextBlob:0.008
673,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.982|textblob.TextBlob:0.008|textblob.TextBlob:0.004
674,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.990|textblob.TextBlob:0.005|textblob.TextBlob:0.002
675,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.995|textblob.TextBlob:0.003|textblob.TextBlob:0.001
676,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.997|textblob.TextBlob:0.002|textblob.TextBlob:0.001
677,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.998|textblob.TextBlob:0.001|textblob.TextBlob:0.000
678,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:0.999|textblob.TextBlob:0.001|textblob.TextBlob:0.000
679,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000|textblob.TextBlob:0.000
680,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000|textblob.TextBlob:0.000
681,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000|textblob.TextBlob:0.000
682,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
683,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
684,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
685,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
686,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
687,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
688,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
689,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
690,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
691,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
692,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
693,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
694,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
695,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
696,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
697,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
698,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
699,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
700,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
701,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
702,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
703,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
704,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
705,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
706,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
707,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
708,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
709,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
710,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
711,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
712,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
713,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
714,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
715,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
716,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
717,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
718,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
719,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
720,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
721,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
722,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
723,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
724,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
725,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
726,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
727,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
728,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
729,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
730,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
731,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
732,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
733,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
734,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
735,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
736,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
737,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
738,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
739,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
740,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
741,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
742,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
743,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
744,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
745,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
746,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
747,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
748,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
749,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
750,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
751,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
752,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
753,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
754,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
755,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
756,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
757,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
758,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
759,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
760,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
761,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
762,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
763,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
764,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
765,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
766,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
767,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
768,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
769,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
770,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
771,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
772,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
773,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
774,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
775,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
776,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
777,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
778,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
779,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
780,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
781,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
782,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
783,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
784,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
785,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
786,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
787,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
788,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
789,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
790,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
791,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
792,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
793,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
794,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
795,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
796,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
797,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
798,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
799,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
800,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
801,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
802,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
803,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
804,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
805,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
806,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
807,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
808,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
809,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
810,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
811,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
812,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
813,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
814,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
815,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
816,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
817,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
818,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
819,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
820,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
821,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
822,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
823,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
824,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
825,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
826,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
827,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
828,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
829,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
830,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
831,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
832,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
833,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
834,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
835,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
836,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
837,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
838,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
839,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
840,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
841,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
842,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
843,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
844,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
845,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
846,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
847,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
848,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
849,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
850,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
851,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
852,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
853,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
854,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
855,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
856,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
857,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
858,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
859,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
860,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
861,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
862,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
863,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
864,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
865,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
866,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
867,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
868,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
869,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
870,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
871,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
872,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
873,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
874,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
875,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
876,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
877,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
878,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
879,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
880,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
881,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
882,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
883,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
884,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
885,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
886,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
887,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
888,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
889,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
890,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
891,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
892,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
893,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
894,phase_online_linguistics.json,standard,-1.0,0,textblob.TextBlob:1.000
